ag_key,estate,property,shares,property_risk,shares_risk,threshold,margin,risk_percent
61,122387,263661,16958,0.806387748,1.253762236,325000,10000,0.2
62,248516,12757,135031,6.779336835,0.064047515,325000,10000,0.2
63,87218,90242,127921,2.745750316,0.193699236,325000,10000,0.2
64,324515,249996,199719,0.041940671,0.005249876,325000,10000,0.2
65,22512,14185,78075,22.02946775,0.400240794,325000,10000,0.2
66,150172,175171,30447,1.055128988,0.607048313,325000,10000,0.2
67,242129,53795,51573,1.726387211,0.180076784,325000,10000,0.2
68,128264,263305,130433,0.785157897,0.158499766,325000,10000,0.2
69,58167,288203,130908,0.960548641,0.211471415,325000,10000,0.2
70,270949,79499,37212,0.80568309,0.172124583,325000,10000,0.2
71,190788,160600,109675,0.897957659,0.131490312,325000,10000,0.2
72,156462,299619,181091,0.595883439,0.098590212,325000,10000,0.2
73,311139,183140,160320,0.130288304,0.014883358,325000,10000,0.2
74,172611,271276,30909,0.598611746,0.525377722,325000,10000,0.2
75,299960,259371,71628,0.135096059,0.048919417,325000,10000,0.2
76,153637,209998,10067,0.863641558,1.801559551,325000,10000,0.2
77,239871,144369,137902,0.658929549,0.068983046,325000,10000,0.2
78,105031,180673,128731,1.272846524,0.178643062,325000,10000,0.2
79,269308,36102,173441,1.819622182,0.037875704,325000,10000,0.2
80,265873,96273,40085,0.718031016,0.172451042,325000,10000,0.2
81,293566,221987,116621,0.18665057,0.035528764,325000,10000,0.2
82,263899,226826,162776,0.313460538,0.043680272,325000,10000,0.2
83,296845,66657,84543,0.572407999,0.04513088,325000,10000,0.2
84,298315,17560,114914,2.089123007,0.031923874,325000,10000,0.2
85,43861,148252,71877,1.963811618,0.405051686,325000,10000,0.2
86,173480,8104,62331,19.93089832,0.259132695,325000,10000,0.2
87,222364,210661,161445,0.534678939,0.069767413,325000,10000,0.2
88,126210,314336,50318,0.664225542,0.414940975,325000,10000,0.2
89,88817,148389,80890,1.659038069,0.304342935,325000,10000,0.2
90,244441,180960,178660,0.500436561,0.050687899,325000,10000,0.2
91,91345,124772,173152,1.952801911,0.140717404,325000,10000,0.2
92,143003,74660,31037,2.571618002,0.618606824,325000,10000,0.2
93,78494,201144,87907,1.275235652,0.291792462,325000,10000,0.2
94,3859,308912,109166,1.071959005,0.30333712,325000,10000,0.2
95,324289,6426,103770,1.666822284,0.010321866,325000,10000,0.2
96,89736,42364,120737,5.789443867,0.203139054,325000,10000,0.2
97,91660,143649,118330,1.693990212,0.205645229,325000,10000,0.2
98,222706,187851,146268,0.597782285,0.076772773,325000,10000,0.2
99,217329,97870,70803,1.202319403,0.166194935,325000,10000,0.2
100,218744,312677,54624,0.371808608,0.212829525,325000,10000,0.2
101,252562,114323,39757,0.721097242,0.20735468,325000,10000,0.2
102,194797,253804,93085,0.552406581,0.150618252,325000,10000,0.2
103,225463,239808,159286,0.456769582,0.0687675,325000,10000,0.2
104,132247,70811,139595,2.863298075,0.145243741,325000,10000,0.2
105,84590,14150,127311,17.69681979,0.196691566,325000,10000,0.2
106,142971,185843,49662,1.033286161,0.386671902,325000,10000,0.2
107,49960,225633,147337,1.263290387,0.193461249,325000,10000,0.2
108,268246,56691,70339,1.17750613,0.094903254,325000,10000,0.2
109,17794,198811,79980,1.595515339,0.396606652,325000,10000,0.2
110,310609,5445,100176,4.479522498,0.024348147,325000,10000,0.2
111,24759,133877,191523,2.317358471,0.161986289,325000,10000,0.2
112,100509,283939,115097,0.825849918,0.203733373,325000,10000,0.2
113,277195,15555,32124,3.716168435,0.179943345,325000,10000,0.2
114,102918,118323,89514,1.961427618,0.259268941,325000,10000,0.2
115,18707,316249,107430,1.000139131,0.29441776,325000,10000,0.2
116,187993,98954,148298,1.485609475,0.099129456,325000,10000,0.2
117,173484,226269,40788,0.713822928,0.395989016,325000,10000,0.2
118,99658,148281,51013,1.587135236,0.461337306,325000,10000,0.2
119,71202,147005,120276,1.794483181,0.219327214,325000,10000,0.2
120,173191,198079,145194,0.81689124,0.11144331,325000,10000,0.2
121,294985,29254,115935,1.367847132,0.03451503,325000,10000,0.2
122,192818,206057,32689,0.690012958,0.434953654,325000,10000,0.2
123,71476,46720,161802,5.640496575,0.162868197,325000,10000,0.2
124,156454,223661,81328,0.798288481,0.219538166,325000,10000,0.2
125,133664,180051,28477,1.118216505,0.707012677,325000,10000,0.2
126,199180,144909,152382,0.937277878,0.089131262,325000,10000,0.2
127,151401,88626,66161,2.071615553,0.277503363,325000,10000,0.2
128,61023,265240,1178,1.032939979,23.25780985,325000,10000,0.2
129,308969,138990,131970,0.187286855,0.019724937,325000,10000,0.2
130,70938,76278,4832,3.461836965,5.464859272,325000,10000,0.2
131,138242,267510,85618,0.735516429,0.229809152,325000,10000,0.2
132,219096,66205,188287,1.750683483,0.061557091,325000,10000,0.2
133,232267,85933,57481,1.195501146,0.178725144,325000,10000,0.2
134,32980,93279,116424,3.237813441,0.259413867,325000,10000,0.2
135,67235,3280,44191,81.63567073,0.605926546,325000,10000,0.2
136,193295,177051,17091,0.800362607,0.82912059,325000,10000,0.2
137,282931,101957,121706,0.510695685,0.042782607,325000,10000,0.2
138,225805,176869,28018,0.617377833,0.389731601,325000,10000,0.2
139,151795,16867,38549,10.86174186,0.475252276,325000,10000,0.2
140,5390,210298,54156,1.567347288,0.608630623,325000,10000,0.2
141,172912,224931,82930,0.720612099,0.195451586,325000,10000,0.2
142,216705,31480,16148,3.757782719,0.732567501,325000,10000,0.2
143,276346,144672,57470,0.40542745,0.102060205,325000,10000,0.2
144,163373,181592,74403,0.945124235,0.23067215,325000,10000,0.2
145,23931,66867,92032,4.652055573,0.338000913,325000,10000,0.2
146,207759,265275,196216,0.47965696,0.064847413,325000,10000,0.2
147,43500,77365,112968,3.767853681,0.258037674,325000,10000,0.2
148,303433,13169,141291,2.397068874,0.022341834,325000,10000,0.2
149,211327,256710,164550,0.481761521,0.075158311,325000,10000,0.2
150,82391,106557,131297,2.370646696,0.192395104,325000,10000,0.2
151,112894,214546,112473,1.035237199,0.19747495,325000,10000,0.2
152,198915,202555,193997,0.671842216,0.070147992,325000,10000,0.2
153,208383,170158,100040,0.744114294,0.126566373,325000,10000,0.2
154,304926,106214,51766,0.283145348,0.058096048,325000,10000,0.2
155,72110,174796,20187,1.503981784,1.302273741,325000,10000,0.2
156,130024,182516,117755,1.123057705,0.174069891,325000,10000,0.2
157,150977,91017,191619,2.02185306,0.096035884,325000,10000,0.2
158,31191,93640,24044,3.244436138,1.263554317,325000,10000,0.2
159,298251,67071,168805,0.547911914,0.02177009,325000,10000,0.2
160,180080,39834,141145,3.889139931,0.109759467,325000,10000,0.2
161,85471,130651,198466,1.909889706,0.12572884,325000,10000,0.2
162,212319,309052,101991,0.396959088,0.120286104,325000,10000,0.2
163,105723,226546,98108,1.012054947,0.233698577,325000,10000,0.2
164,238915,250374,109658,0.383765886,0.087622426,325000,10000,0.2
165,85794,122199,33165,2.039345657,0.751412634,325000,10000,0.2
166,137103,187020,71702,1.058159555,0.275999275,325000,10000,0.2
167,131831,184156,77868,1.103243989,0.260914625,325000,10000,0.2
168,322679,183223,195403,0.067245924,0.00630543,325000,10000,0.2
169,74187,46382,18094,5.623151222,1.441433624,325000,10000,0.2
170,634,127039,23149,2.631994899,1.444407966,325000,10000,0.2
171,21447,120902,103572,2.593447586,0.302739157,325000,10000,0.2
172,45542,134010,125707,2.159973136,0.230264027,325000,10000,0.2
173,25914,65553,143580,4.715054994,0.215270929,325000,10000,0.2
174,287114,290788,17331,0.164676672,0.276302579,325000,10000,0.2
175,80250,176898,143645,1.440095422,0.177346932,325000,10000,0.2
176,203284,193664,190594,0.680126404,0.069108157,325000,10000,0.2
177,300036,202817,189867,0.172391861,0.018414996,325000,10000,0.2
178,260765,282893,31287,0.262413704,0.237271071,325000,10000,0.2
179,49514,193246,167245,1.477319065,0.170699274,325000,10000,0.2
180,160349,72238,41525,2.417716437,0.420592414,325000,10000,0.2
181,137238,316860,12869,0.624130531,1.536731681,325000,10000,0.2
182,162440,28770,183193,5.997914494,0.094195739,325000,10000,0.2
183,78560,51521,30050,4.977387861,0.853377704,325000,10000,0.2
184,107217,228492,153290,0.996897047,0.148596125,325000,10000,0.2
185,157863,142760,177157,1.240802746,0.099988711,325000,10000,0.2
186,123357,115829,144247,1.827202169,0.146722635,325000,10000,0.2
187,285642,282435,82538,0.174758794,0.059800334,325000,10000,0.2
188,107564,145391,179913,1.564305906,0.126414434,325000,10000,0.2
189,310472,24594,196463,0.997316419,0.012484794,325000,10000,0.2
190,41002,221449,11287,1.32761042,2.604748826,325000,10000,0.2
191,119761,176368,121143,1.220397124,0.177673493,325000,10000,0.2
192,297836,178039,124385,0.208740782,0.029878201,325000,10000,0.2
193,83701,3480,37396,72.21235632,0.671994331,325000,10000,0.2
194,186448,121473,15102,1.222921966,0.983657794,325000,10000,0.2
195,222990,125978,95233,0.889123498,0.117616792,325000,10000,0.2
196,38514,234319,199722,1.265309258,0.148449345,325000,10000,0.2
197,306752,32530,102648,0.868367661,0.027519289,325000,10000,0.2
198,92500,57318,126225,4.230782651,0.192117251,325000,10000,0.2
199,48154,41266,121505,6.951146222,0.236077528,325000,10000,0.2
200,209479,315014,124133,0.398461656,0.101118156,325000,10000,0.2
201,183927,76661,183340,1.970663049,0.082400458,325000,10000,0.2
202,271655,251793,127830,0.251575699,0.049554095,325000,10000,0.2
203,66597,13508,145769,19.86992893,0.184128999,325000,10000,0.2
204,318641,204641,122914,0.079939992,0.013309306,325000,10000,0.2
205,182135,120988,83641,1.26347241,0.182763238,325000,10000,0.2
206,275298,26348,19054,2.265902535,0.313330534,325000,10000,0.2
207,258168,147862,71127,0.519619645,0.108020864,325000,10000,0.2
208,95825,131529,141357,1.818420272,0.169199261,325000,10000,0.2
209,224295,290575,154256,0.380985976,0.071767063,325000,10000,0.2
210,279328,279425,169970,0.19923772,0.032754015,325000,10000,0.2
211,19459,163322,84609,1.932017732,0.372940231,325000,10000,0.2
212,85198,32264,101149,7.742437392,0.246964379,325000,10000,0.2
213,124517,291263,164714,0.722656156,0.127786952,325000,10000,0.2
214,12793,129417,141178,2.489680645,0.228227486,325000,10000,0.2
215,74284,92588,21434,2.815872467,1.21636652,325000,10000,0.2
216,205016,274980,109292,0.472703469,0.118932767,325000,10000,0.2
217,83457,303746,193594,0.828136008,0.129933262,325000,10000,0.2
218,14566,134353,61535,2.385015593,0.520734541,325000,10000,0.2
219,27058,226895,160652,1.357200467,0.191682643,325000,10000,0.2
220,80517,236537,1818,1.075869737,13.9979648,325000,10000,0.2
221,64074,169253,182144,1.600716088,0.148742753,325000,10000,0.2
222,298577,126723,33607,0.287422173,0.108379207,325000,10000,0.2
223,222837,217449,165690,0.515812903,0.06769449,325000,10000,0.2
224,138472,203041,24655,0.967922735,0.797112148,325000,10000,0.2
225,127979,19485,100296,10.62463433,0.206410026,325000,10000,0.2
226,80822,66050,86395,3.848266465,0.294204526,325000,10000,0.2
227,161386,126851,131355,1.368645103,0.132171596,325000,10000,0.2
228,72727,281996,101017,0.930059292,0.259632537,325000,10000,0.2
229,73201,303625,128511,0.862244545,0.203717192,325000,10000,0.2
230,260970,214698,30689,0.344809919,0.241226498,325000,10000,0.2
231,252810,240777,138268,0.341353202,0.059442532,325000,10000,0.2
232,258388,275048,197707,0.278540473,0.038750272,325000,10000,0.2
233,143366,307679,35820,0.622837438,0.534991625,325000,10000,0.2
234,210210,109513,123199,1.13949942,0.101291407,325000,10000,0.2
235,161089,215992,44571,0.80517334,0.390188688,325000,10000,0.2
236,172374,46082,18854,3.529056899,0.862554365,325000,10000,0.2
237,161428,153911,138211,1.127742656,0.125584794,325000,10000,0.2
238,274790,130640,106082,0.460884874,0.05675798,325000,10000,0.2
239,138080,7481,102693,26.32268413,0.191756011,325000,10000,0.2
240,91361,151846,6677,1.604513784,3.64892916,325000,10000,0.2
241,107291,125296,143932,1.817368471,0.158205958,325000,10000,0.2
242,235037,68046,170310,1.469050348,0.058694733,325000,10000,0.2
243,36030,36169,154453,8.265918328,0.193566975,325000,10000,0.2
244,58062,65948,70314,4.199338873,0.393858975,325000,10000,0.2
245,50542,307874,47514,0.923942912,0.598682494,325000,10000,0.2
246,289699,155485,43240,0.291352864,0.10476642,325000,10000,0.2
247,115486,39165,61255,5.60485127,0.35836095,325000,10000,0.2
248,99001,134119,175423,1.759623916,0.13453139,325000,10000,0.2
249,11368,184214,46842,1.7568263,0.690901328,325000,10000,0.2
250,192166,16332,161212,8.745652706,0.088600104,325000,10000,0.2
251,122799,195767,155698,1.083946733,0.136290126,325000,10000,0.2
252,76477,222676,138507,1.160982773,0.186649772,325000,10000,0.2
253,2071,187784,28698,1.772935926,1.160112203,325000,10000,0.2
254,35201,172034,128238,1.74267296,0.233783278,325000,10000,0.2
255,221071,78261,102579,1.455757018,0.111064643,325000,10000,0.2
256,25229,5760,49173,53.7796875,0.629961564,325000,10000,0.2
257,217864,273863,87310,0.427717508,0.134161035,325000,10000,0.2
258,62820,80258,65890,3.391313016,0.41308241,325000,10000,0.2
259,64222,153447,154703,1.764635346,0.175030866,325000,10000,0.2
260,167145,127273,96693,1.318857888,0.173595814,325000,10000,0.2
261,233155,250576,38078,0.406443554,0.267464153,325000,10000,0.2
262,17525,307097,96361,1.033793883,0.329464202,325000,10000,0.2
263,38608,134177,172496,2.208962788,0.171825434,325000,10000,0.2
264,247489,145612,176381,0.600987556,0.049614754,325000,10000,0.2
265,110028,58483,69649,3.846793085,0.323008227,325000,10000,0.2
266,89038,199731,90026,1.231466322,0.273212183,325000,10000,0.2
267,307298,302875,73463,0.091463475,0.037708779,325000,10000,0.2
268,261910,140846,61943,0.518935575,0.117995577,325000,10000,0.2
269,312799,259313,136257,0.085614682,0.016293475,325000,10000,0.2
270,281579,40437,93190,1.321092069,0.05732482,325000,10000,0.2
271,221386,144150,157485,0.788165106,0.072142744,325000,10000,0.2
272,290193,146753,143085,0.305322549,0.031314953,325000,10000,0.2
273,199723,90302,187811,1.498050984,0.072028262,325000,10000,0.2
274,272346,129527,14417,0.48371382,0.434584171,325000,10000,0.2
275,164045,273258,84537,0.625617548,0.202225061,325000,10000,0.2
276,316694,120548,32793,0.151856522,0.055822889,325000,10000,0.2
277,197565,1111,45486,123.7038704,0.302147914,325000,10000,0.2
278,106022,25700,85234,8.909649805,0.268646315,325000,10000,0.2
279,231702,202816,180356,0.509318791,0.057274502,325000,10000,0.2
280,219398,252409,48066,0.457994762,0.240506803,325000,10000,0.2
281,123723,1717,134245,123.0500874,0.157381653,325000,10000,0.2
282,177659,54866,141545,2.867732293,0.111159702,325000,10000,0.2
283,90905,119977,164987,2.034514949,0.14794802,325000,10000,0.2
284,104079,125540,90511,1.839421698,0.255130316,325000,10000,0.2
285,170677,79585,165683,2.064748382,0.099179155,325000,10000,0.2
286,100736,245273,21799,0.95511532,1.074654801,325000,10000,0.2
287,314734,66464,28199,0.304916948,0.071867797,325000,10000,0.2
288,175751,227109,183874,0.701200745,0.086607677,325000,10000,0.2
289,135452,300838,181393,0.663307162,0.110008655,325000,10000,0.2
290,66056,192287,32243,1.398659296,0.834115932,325000,10000,0.2
291,313134,31380,39699,0.696813257,0.055079473,325000,10000,0.2
292,115855,257197,57034,0.852051151,0.384235719,325000,10000,0.2
293,245382,257589,37337,0.347910819,0.24002464,325000,10000,0.2
294,190027,318397,172807,0.455321501,0.083893014,325000,10000,0.2
295,175728,102661,195847,1.551436281,0.081324708,325000,10000,0.2
296,323097,200873,46509,0.059256346,0.025592896,325000,10000,0.2
297,131464,140290,76088,1.450823295,0.267500789,325000,10000,0.2
298,180965,194139,77260,0.793426359,0.19937225,325000,10000,0.2
299,123834,45007,93010,4.691847935,0.227035803,325000,10000,0.2
300,186217,85430,176374,1.7415779,0.084356538,325000,10000,0.2
301,299836,22169,136333,1.586178898,0.025792728,325000,10000,0.2
302,286546,60070,108803,0.806625603,0.044533699,325000,10000,0.2
303,273188,125106,129273,0.494077023,0.047815089,325000,10000,0.2
304,172084,125429,11459,1.298870277,1.421729645,325000,10000,0.2
305,151003,314508,178793,0.585031223,0.102910628,325000,10000,0.2
306,50,71687,94461,4.672395274,0.354590783,325000,10000,0.2
307,279418,309170,183894,0.179778116,0.030225021,325000,10000,0.2
308,30044,309641,134482,0.984869575,0.226763433,325000,10000,0.2
309,152629,297686,180697,0.612628743,0.100926413,325000,10000,0.2
310,31840,118927,79763,2.549126775,0.380075975,325000,10000,0.2
311,78685,192960,144787,1.328332297,0.177029015,325000,10000,0.2
312,271152,134420,188761,0.474988841,0.033824784,325000,10000,0.2
313,123788,175738,167821,1.20185731,0.125855525,325000,10000,0.2
314,276545,174809,64403,0.334393538,0.090764405,325000,10000,0.2
315,23913,52169,126568,5.963062355,0.245786455,325000,10000,0.2
316,211895,80533,101102,1.528628016,0.12176317,325000,10000,0.2
317,259425,117256,94057,0.644529917,0.080350213,325000,10000,0.2
318,295960,284931,151856,0.137015628,0.025708566,325000,10000,0.2
319,298296,107606,33799,0.341096221,0.108594929,325000,10000,0.2
320,170999,290811,74657,0.563943592,0.219672636,325000,10000,0.2
321,181082,324675,3742,0.474067914,4.113254944,325000,10000,0.2
322,148309,185255,166489,1.007751478,0.112134135,325000,10000,0.2
323,29176,100667,111114,3.037976695,0.275234444,325000,10000,0.2
324,307383,157096,170375,0.175796965,0.016209538,325000,10000,0.2
325,110976,315352,186372,0.710393465,0.120202606,325000,10000,0.2
326,45625,230532,158111,1.255248729,0.183020157,325000,10000,0.2
327,10622,17062,72549,19.01172196,0.447115742,325000,10000,0.2
328,192680,141481,51243,1.005930125,0.277735496,325000,10000,0.2
329,282481,181532,58089,0.289309874,0.090411265,325000,10000,0.2
330,169002,286505,143900,0.579389539,0.115356498,325000,10000,0.2
331,272741,224184,17683,0.277713842,0.352083922,325000,10000,0.2
332,206443,268160,165227,0.479404087,0.077806291,325000,10000,0.2
333,203252,179983,148880,0.732002467,0.088492746,325000,10000,0.2
334,190946,79868,23366,1.803651024,0.61651117,325000,10000,0.2
335,304990,195928,126240,0.153168511,0.02377218,325000,10000,0.2
336,234606,324201,146403,0.309665917,0.068573731,325000,10000,0.2
337,301883,167433,190651,0.19779255,0.017370483,325000,10000,0.2
338,28970,27220,101919,11.24283615,0.30026786,325000,10000,0.2
339,302236,85618,183396,0.38267654,0.017865166,325000,10000,0.2
340,153414,301565,167735,0.602145474,0.108257668,325000,10000,0.2
341,112452,138363,149408,1.608435781,0.148953202,325000,10000,0.2
342,213665,128465,98485,0.944498502,0.123201503,325000,10000,0.2
343,112851,127381,160402,1.743972806,0.138495156,325000,10000,0.2
344,30563,68875,166728,4.420137931,0.182595005,325000,10000,0.2
345,89902,267871,143237,0.914985198,0.171113609,325000,10000,0.2
346,96477,208872,21291,1.141957754,1.120299657,325000,10000,0.2
347,163235,65218,186558,2.633705419,0.092070563,325000,10000,0.2
348,40402,38258,77571,7.700297977,0.379778525,325000,10000,0.2
349,50086,222805,164153,1.278759453,0.173566124,325000,10000,0.2
350,13100,207034,177202,1.554817083,0.181657092,325000,10000,0.2
351,35425,29018,189046,10.32376456,0.158466722,325000,10000,0.2
352,142251,288157,110880,0.668902716,0.173835678,325000,10000,0.2
